Lat,Lon,Date 
46.45752,-114.482788,2021-07-18
46.457932,-114.477264,2021-07-18
46.454433,-114.523643,2021-07-18
46.458008,-114.534348,2021-07-18
46.454002,-114.529335,2021-07-18
46.456272,-114.499252,2021-07-18
46.459259,-114.517845,2021-07-18
46.459747,-114.511436,2021-07-18
46.630768,-114.637222,2021-07-18
46.484703,-114.529884,2021-07-18
46.46241,-114.534233,2021-07-18
46.481064,-114.520058,2021-07-18
46.625557,-114.647659,2021-07-18
46.528671,-115.04541,2021-07-18
46.524117,-115.048691,2021-07-18
46.656872,-114.647537,2021-07-18
46.631306,-114.638344,2021-07-18
46.634708,-114.642715,2021-07-18
46.630894,-114.643921,2021-07-18
46.626156,-114.648712,2021-07-18
46.643684,-114.589951,2021-07-18
46.652588,-114.646309,2021-07-18
46.636505,-114.627388,2021-07-18
46.628925,-114.670013,2021-07-18
46.646988,-114.66243,2021-07-18
46.644817,-114.633278,2021-07-18
46.642696,-114.661392,2021-07-18
46.644421,-114.63855,2021-07-18
46.66684,-114.631622,2021-07-18
46.662548,-114.630463,2021-07-18
46.807339,-113.299263,2021-07-18
46.81102,-113.314003,2021-07-18
46.811466,-113.307274,2021-07-18
46.823654,-113.308029,2021-07-18
46.806862,-113.311348,2021-07-19
46.809788,-113.303963,2021-07-19
46.810493,-113.310257,2021-07-19
46.811195,-113.316536,2021-07-19
46.825226,-113.307846,2021-07-19
46.807583,-113.317787,2021-07-19
46.530693,-115.033455,2021-07-19
46.534546,-115.031929,2021-07-19
46.351799,-114.742683,2021-07-19
46.528042,-115.033455,2021-07-19
46.524277,-115.049988,2021-07-19
46.352554,-114.750114,2021-07-19
46.525513,-115.048088,2021-07-19
46.356373,-114.74897,2021-07-19
46.521717,-115.050041,2021-07-19
46.34494,-114.752754,2021-07-19
46.348751,-114.751495,2021-07-19
46.347973,-114.743858,2021-07-19
46.444374,-114.52282,2021-07-19
46.456985,-114.53727,2021-07-19
46.464199,-114.478317,2021-07-19
46.478748,-114.519318,2021-07-19
46.487434,-114.522491,2021-07-19
46.493004,-114.538239,2021-07-19
46.489491,-114.528313,2021-07-19
46.455414,-114.489662,2021-07-19
46.460411,-114.531578,2021-07-19
46.460503,-114.489243,2021-07-19
46.461792,-114.471542,2021-07-19
46.458267,-114.482956,2021-07-19
46.461842,-114.535599,2021-07-19
46.454144,-114.492653,2021-07-19
46.456272,-114.477341,2021-07-19
46.45771,-114.496223,2021-07-19
46.428181,-114.50489,2021-07-19
46.437275,-114.509132,2021-07-19
46.435261,-114.503487,2021-07-19
46.459339,-114.479301,2021-07-19
46.4865,-114.535439,2021-07-19
46.483112,-114.525742,2021-07-19
46.484722,-114.530357,2021-07-19
46.522636,-115.043648,2021-07-19
46.429634,-114.502335,2021-07-19
46.431786,-114.508461,2021-07-19
46.52314,-115.046753,2021-07-19
46.356861,-114.758636,2021-07-19
46.352745,-114.746918,2021-07-19
46.341759,-114.758377,2021-07-19
46.354969,-114.753273,2021-07-19
46.350433,-114.740318,2021-07-19
46.345978,-114.749023,2021-07-19
46.348072,-114.754974,2021-07-19
46.350151,-114.760895,2021-07-19
45.834682,-114.964638,2021-07-19
45.838123,-114.965607,2021-07-19
46.647766,-114.624191,2021-07-19
46.525177,-115.046448,2021-07-19
46.648418,-114.618645,2021-07-19
46.534149,-115.031761,2021-07-19
46.626179,-114.65358,2021-07-19
46.533436,-115.037498,2021-07-19
46.646481,-114.635094,2021-07-19
46.647121,-114.629662,2021-07-19
46.533016,-115.031494,2021-07-20
46.444157,-114.518188,2021-07-20
46.482647,-114.51355,2021-07-20
46.439884,-114.517693,2021-07-20
46.431683,-114.504471,2021-07-20
46.437408,-114.511673,2021-07-20
46.430866,-114.509521,2021-07-20
46.434139,-114.510597,2021-07-20
46.44643,-114.519791,2021-07-20
46.443161,-114.518738,2021-07-20
46.447975,-114.488808,2021-07-20
46.445633,-114.524734,2021-07-20
46.448906,-114.525795,2021-07-20
46.449703,-114.520851,2021-07-20
46.49128,-114.519241,2021-07-21
46.491432,-114.526184,2021-07-21
46.839767,-114.993408,2021-07-21
46.486256,-114.521385,2021-07-21
46.492344,-114.52404,2021-07-21
46.485142,-114.514839,2021-07-21
46.485321,-114.523483,2021-07-21
46.460175,-114.475418,2021-07-21
46.44294,-114.520538,2021-07-21
46.449066,-114.52475,2021-07-21
45.835575,-114.963013,2021-07-21
46.492344,-114.527504,2021-07-21
46.640358,-114.668182,2021-07-21
46.482872,-114.508736,2021-07-21
46.484257,-114.51429,2021-07-21
46.490864,-114.521538,2021-07-21
46.486763,-114.524353,2021-07-21
46.488071,-114.529617,2021-07-21
46.447693,-114.521812,2021-07-21
46.451973,-114.519684,2021-07-21
46.460255,-114.475861,2021-07-21
45.837875,-114.967018,2021-07-21
45.835751,-114.968697,2021-07-21
45.839729,-114.965416,2021-07-21
46.455776,-114.492348,2021-07-21
46.457169,-114.485626,2021-07-21
45.837139,-114.964241,2021-07-21
45.833332,-114.963066,2021-07-21
46.458511,-114.479111,2021-07-21
46.355049,-114.74897,2021-07-21
45.835922,-114.969978,2021-07-21
46.347698,-114.746124,2021-07-21
45.840832,-114.965965,2021-07-21
46.349129,-114.739189,2021-07-21
46.430004,-114.502983,2021-07-21
46.459827,-114.472717,2021-07-21
46.431717,-114.509499,2021-07-21
46.433163,-114.502335,2021-07-21
46.432178,-114.511414,2021-07-21
46.445606,-114.522552,2021-07-21
46.448685,-114.488701,2021-07-21
46.439495,-114.514076,2021-07-21
46.646904,-114.624504,2021-07-21
46.449272,-114.523842,2021-07-21
46.4505,-114.517891,2021-07-21
46.460732,-114.48735,2021-07-21
46.483116,-114.512093,2021-07-21
46.459412,-114.493759,2021-07-21
46.452919,-114.525215,2021-07-21
46.632439,-114.675201,2021-07-21
46.645966,-114.591064,2021-07-21
46.636127,-114.67643,2021-07-21
46.651859,-114.61956,2021-07-21
46.840523,-114.991142,2021-07-21
46.435261,-114.511383,2021-07-21
46.435127,-114.504494,2021-07-21
46.42783,-114.502335,2021-07-21
46.426884,-114.504509,2021-07-21
46.344154,-114.746109,2021-07-21
46.493423,-114.52005,2021-07-21
46.442524,-114.51223,2021-07-21
46.486244,-114.524223,2021-07-21
46.478809,-114.514084,2021-07-21
46.44981,-114.514107,2021-07-21
46.485947,-114.507416,2021-07-21
46.486111,-114.516899,2021-07-21
46.486542,-114.516777,2021-07-21
46.479233,-114.514107,2021-07-21
46.493649,-114.533615,2021-07-21
46.486336,-114.507217,2021-07-21
46.494175,-114.534645,2021-07-21
46.493862,-114.520103,2021-07-21
46.486702,-114.524193,2021-07-21
46.633011,-114.676788,2021-07-22
46.840771,-114.988281,2021-07-22
46.64484,-114.621902,2021-07-22
46.629452,-114.678085,2021-07-22
46.459114,-114.537529,2021-07-22
46.489597,-114.498169,2021-07-22
46.495457,-114.507965,2021-07-22
46.490791,-114.504005,2021-07-22
46.496578,-114.513458,2021-07-22
46.49781,-114.519478,2021-07-22
46.495567,-114.527359,2021-07-22
46.494278,-114.521065,2021-07-22
46.494347,-114.502548,2021-07-22
46.491947,-114.509659,2021-07-22
46.493095,-114.515282,2021-07-22
46.462643,-114.535934,2021-07-22
46.485062,-114.51368,2021-07-22
46.492023,-114.52887,2021-07-22
46.488457,-114.530281,2021-07-22
46.487286,-114.505714,2021-07-22
46.48851,-114.511711,2021-07-22
46.489635,-114.517197,2021-07-22
46.490791,-114.522858,2021-07-22
46.487309,-114.524658,2021-07-22
46.461411,-114.473656,2021-07-22
46.489716,-114.536415,2021-07-22
46.483875,-114.507874,2021-07-22
46.486191,-114.519203,2021-07-22
46.480453,-114.510002,2021-07-22
46.48164,-114.515778,2021-07-22
46.482666,-114.501984,2021-07-22
46.449093,-114.5242,2021-07-22
46.45266,-114.522797,2021-07-22
46.459522,-114.537659,2021-07-22
46.452194,-114.522598,2021-07-22
46.463055,-114.536064,2021-07-22
46.429829,-114.505188,2021-07-22
46.440647,-114.520546,2021-07-22
46.444241,-114.519241,2021-07-22
46.445503,-114.525497,2021-07-22
46.430969,-114.51078,2021-07-22
46.523647,-115.048988,2021-07-22
46.530666,-115.027267,2021-07-22
45.840851,-114.963928,2021-07-22
45.833897,-114.967407,2021-07-22
45.83873,-114.972427,2021-07-22
45.837406,-114.965843,2021-07-22
46.485039,-114.505989,2021-07-22
46.479572,-114.508217,2021-07-22
45.838394,-114.970291,2021-07-22
46.440853,-114.525497,2021-07-22
46.481041,-114.502319,2021-07-22
46.44257,-114.518669,2021-07-22
46.426548,-114.504143,2021-07-22
46.430992,-114.506035,2021-07-22
46.447132,-114.520081,2021-07-22
46.449955,-114.528412,2021-07-22
46.451599,-114.521858,2021-07-22
46.445465,-114.526726,2021-07-22
46.483307,-114.513031,2021-07-22
46.483597,-114.511772,2021-07-22
46.500484,-114.503471,2021-07-22
46.484787,-114.507217,2021-07-22
46.479298,-114.509491,2021-07-22
46.480793,-114.503624,2021-07-22
46.481819,-114.53817,2021-07-22
46.493843,-114.529617,2021-07-22
46.48719,-114.51709,2021-07-22
46.490437,-114.504341,2021-07-22
46.488853,-114.510574,2021-07-22
46.494518,-114.507614,2021-07-22
46.489449,-114.52755,2021-07-22
46.491112,-114.520996,2021-07-22
46.49276,-114.514519,2021-07-22
46.49688,-114.517662,2021-07-22
46.498604,-114.510887,2021-07-22
46.495323,-114.523788,2021-07-22
46.628326,-114.681007,2021-07-22
46.650043,-114.614197,2021-07-22
46.839703,-114.989143,2021-07-22
45.835003,-114.965813,2021-07-22
45.840809,-114.964951,2021-07-22
46.498524,-114.503883,2021-07-22
46.483883,-114.497421,2021-07-22
46.483429,-114.51638,2021-07-22
46.343689,-114.756889,2021-07-22
46.447914,-114.517151,2021-07-22
46.441883,-114.522591,2021-07-22
46.430378,-114.507599,2021-07-22
46.430477,-114.502907,2021-07-22
46.442047,-114.51516,2021-07-22
46.430588,-114.49765,2021-07-22
46.447754,-114.524452,2021-07-22
46.48357,-114.510544,2021-07-22
46.459358,-114.534134,2021-07-22
46.453636,-114.525673,2021-07-22
46.4538,-114.51844,2021-07-22
46.45927,-114.537842,2021-07-22
46.48373,-114.503937,2021-07-22
46.477585,-114.513176,2021-07-22
46.47773,-114.507057,2021-07-22
46.489563,-114.5075,2021-07-22
46.501339,-114.510513,2021-07-22
46.498611,-114.499626,2021-07-22
46.489708,-114.501671,2021-07-22
46.488895,-114.535042,2021-07-22
46.483303,-114.521629,2021-07-22
46.489056,-114.528839,2021-07-22
46.495621,-114.501945,2021-07-22
46.501572,-114.500885,2021-07-22
46.489182,-114.523575,2021-07-22
46.489429,-114.513145,2021-07-22
46.489304,-114.518356,2021-07-22
46.495514,-114.506279,2021-07-22
46.494934,-114.530098,2021-07-22
46.495129,-114.522339,2021-07-22
46.495411,-114.510849,2021-07-22
46.492168,-114.526253,2021-07-22
46.486328,-114.522331,2021-07-22
46.500984,-114.524559,2021-07-22
46.486526,-114.512123,2021-07-22
46.501461,-114.505394,2021-07-22
46.501179,-114.516861,2021-07-22
46.486649,-114.505638,2021-07-22
46.486423,-114.517418,2021-07-22
46.492588,-114.504532,2021-07-22
46.492287,-114.52002,2021-07-22
46.486027,-114.537804,2021-07-22
46.486137,-114.532234,2021-07-22
46.492031,-114.533112,2021-07-22
46.492393,-114.514626,2021-07-22
46.492496,-114.509422,2021-07-22
46.49268,-114.499748,2021-07-22
46.498219,-114.519493,2021-07-22
46.498333,-114.513412,2021-07-22
46.504467,-114.502769,2021-07-22
46.504356,-114.508102,2021-07-22
46.498058,-114.52758,2021-07-22
46.498436,-114.50827,2021-07-22
46.50423,-114.514641,2021-07-22
46.652512,-114.650902,2021-07-22
46.641354,-114.623306,2021-07-22
46.652374,-114.656883,2021-07-22
46.652252,-114.662292,2021-07-22
46.431923,-114.509636,2021-07-23
46.841408,-114.98838,2021-07-23
46.497879,-114.492691,2021-07-23
46.650612,-114.616173,2021-07-23
46.432713,-114.514557,2021-07-23
46.66869,-114.624031,2021-07-23
46.652184,-114.626053,2021-07-23
46.667004,-114.635025,2021-07-23
46.656097,-114.650787,2021-07-23
46.656883,-114.655739,2021-07-23
46.635639,-114.673233,2021-07-23
46.654408,-114.661774,2021-07-23
46.498665,-114.497597,2021-07-23
46.636421,-114.678207,2021-07-23
46.653622,-114.65683,2021-07-23
46.647354,-114.617271,2021-07-23
46.65115,-114.662865,2021-07-23
46.641624,-114.624382,2021-07-23
46.644878,-114.623291,2021-07-23
46.650368,-114.657921,2021-07-23
46.644096,-114.618347,2021-07-23
46.499451,-114.502495,2021-07-23
46.625992,-114.65564,2021-07-23
46.629906,-114.680367,2021-07-23
46.632381,-114.674324,2021-07-23
46.633163,-114.679283,2021-07-23
46.635391,-114.715012,2021-07-23
46.503498,-114.506302,2021-07-23
46.501026,-114.512329,2021-07-23
46.616867,-114.684708,2021-07-23
46.502708,-114.501381,2021-07-23
46.50182,-114.517273,2021-07-23
46.501923,-114.496483,2021-07-23
46.504284,-114.511246,2021-07-23
46.437557,-114.523354,2021-07-23
46.496193,-114.503593,2021-07-23
46.494717,-114.472977,2021-07-23
46.490364,-114.53154,2021-07-23
46.495514,-114.477913,2021-07-23
46.496979,-114.508507,2021-07-23
46.502609,-114.52224,2021-07-23
46.499348,-114.523315,2021-07-23
46.4963,-114.482841,2021-07-23
46.50024,-114.507401,2021-07-23
46.497089,-114.487778,2021-07-23
46.497768,-114.51342,2021-07-23
46.494617,-114.493782,2021-07-23
46.498558,-114.518356,2021-07-23
46.493038,-114.483917,2021-07-23
46.493828,-114.488861,2021-07-23
46.495407,-114.498688,2021-07-23
46.492935,-114.504692,2021-07-23
46.486423,-114.506912,2021-07-23
46.49136,-114.49485,2021-07-23
46.493721,-114.509605,2021-07-23
46.495296,-114.519463,2021-07-23
46.49688,-114.529366,2021-07-23
46.49609,-114.524406,2021-07-23
46.493622,-114.530449,2021-07-23
46.488888,-114.500854,2021-07-23
46.490566,-114.489922,2021-07-23
46.492149,-114.499779,2021-07-23
46.489677,-114.505798,2021-07-23
46.490467,-114.510719,2021-07-23
46.491257,-114.51564,2021-07-23
46.492832,-114.525505,2021-07-23
46.47834,-114.499298,2021-07-23
46.487213,-114.511848,2021-07-23
46.436768,-114.518417,2021-07-23
46.487999,-114.516769,2021-07-23
46.488785,-114.521683,2021-07-23
46.479919,-114.509163,2021-07-23
46.485634,-114.501976,2021-07-23
46.487103,-114.532623,2021-07-23
46.481594,-114.498177,2021-07-23
46.48317,-114.508034,2021-07-23
46.48238,-114.503098,2021-07-23
46.480705,-114.514084,2021-07-23
46.484745,-114.517883,2021-07-23
46.485531,-114.522797,2021-07-23
46.480804,-114.493256,2021-07-23
46.483959,-114.51297,2021-07-23
46.440029,-114.517334,2021-07-23
46.457005,-114.537605,2021-07-23
46.482159,-114.544693,2021-07-23
46.460258,-114.536507,2021-07-23
46.462158,-114.483994,2021-07-23
46.460583,-114.474152,2021-07-23
46.461369,-114.479073,2021-07-23
46.451401,-114.523964,2021-07-23
46.440823,-114.522278,2021-07-23
46.535515,-115.036316,2021-07-23
46.45623,-114.532715,2021-07-23
46.442619,-114.490578,2021-07-23
46.523998,-115.050545,2021-07-23
46.444088,-114.521194,2021-07-23
46.444874,-114.526131,2021-07-23
46.427094,-114.500885,2021-07-23
46.431145,-114.50473,2021-07-23
46.354095,-114.729393,2021-07-23
46.427879,-114.505814,2021-07-23
45.841129,-114.957954,2021-07-23
45.841908,-114.962837,2021-07-23
45.845165,-114.961769,2021-07-23
45.83749,-114.976372,2021-07-23
45.840355,-114.953064,2021-07-23
45.836727,-114.971481,2021-07-23
45.839989,-114.970428,2021-07-23
45.838451,-114.960632,2021-07-23
45.839218,-114.965523,2021-07-23
46.490517,-114.482918,2021-07-23
46.50555,-114.515305,2021-07-23
46.506962,-114.51062,2021-07-23
46.492428,-114.476593,2021-07-23
46.49295,-114.536491,2021-07-23
46.478474,-114.502205,2021-07-23
46.494339,-114.531906,2021-07-23
46.47987,-114.497597,2021-07-23
46.496906,-114.523399,2021-07-23
45.841919,-114.963898,2021-07-23
46.454243,-114.541084,2021-07-23
45.838463,-114.975159,2021-07-23
46.356236,-114.738274,2021-07-23
45.837315,-114.978882,2021-07-23
45.841335,-114.965446,2021-07-23
45.837872,-114.97654,2021-07-23
46.428154,-114.504143,2021-07-23
46.352657,-114.740433,2021-07-23
46.350567,-114.726562,2021-07-23
46.36113,-114.754021,2021-07-23
46.352402,-114.730255,2021-07-23
46.433922,-114.5121,2021-07-23
46.35376,-114.725868,2021-07-23
46.435993,-114.525925,2021-07-23
46.437946,-114.519379,2021-07-23
46.483086,-114.5075,2021-07-23
46.457085,-114.531731,2021-07-23
46.452274,-114.527092,2021-07-23
46.436928,-114.516182,2021-07-23
46.499954,-114.513298,2021-07-23
46.443146,-114.495811,2021-07-23
46.359596,-114.747833,2021-07-23
46.453808,-114.522057,2021-07-23
46.441055,-114.523064,2021-07-23
46.435318,-114.521454,2021-07-23
46.459999,-114.481262,2021-07-23
46.444412,-114.532463,2021-07-23
46.446754,-114.524788,2021-07-23
46.488674,-114.489014,2021-07-23
46.496475,-114.483704,2021-07-23
46.495625,-114.527641,2021-07-23
46.484333,-114.503372,2021-07-23
46.492481,-114.496925,2021-07-23
46.494656,-114.489738,2021-07-23
46.481785,-114.511787,2021-07-23
46.480419,-114.516296,2021-07-23
46.486069,-114.518158,2021-07-23
46.498383,-114.518494,2021-07-23
46.489033,-114.508347,2021-07-23
46.490528,-114.503403,2021-07-23
46.495163,-114.508598,2021-07-23
46.501678,-114.507576,2021-07-23
46.484333,-114.544441,2021-07-23
46.491898,-114.519424,2021-07-23
46.504166,-114.519897,2021-07-23
46.632915,-114.676514,2021-07-23
46.502796,-114.524429,2021-07-23
46.650249,-114.619698,2021-07-23
46.617409,-114.686432,2021-07-23
46.613834,-114.684052,2021-07-23
46.612637,-114.688026,2021-07-23
46.651863,-114.614403,2021-07-23
46.616215,-114.690308,2021-07-23
46.64349,-114.621475,2021-07-23
46.631317,-114.681747,2021-07-23
46.652031,-114.654686,2021-07-23
46.666782,-114.626625,2021-07-23
45.839069,-114.970947,2021-07-23
46.481033,-114.492172,2021-07-23
46.343769,-114.759087,2021-07-23
46.353783,-114.749039,2021-07-23
46.349579,-114.741821,2021-07-23
46.350441,-114.728638,2021-07-23
46.354614,-114.736328,2021-07-23
46.480095,-114.506805,2021-07-23
46.426495,-114.504761,2021-07-23
46.42691,-114.498505,2021-07-23
46.428436,-114.499359,2021-07-23
46.480564,-114.499481,2021-07-23
46.441193,-114.522911,2021-07-23
46.428051,-114.505623,2021-07-23
46.443222,-114.490105,2021-07-23
46.43235,-114.512741,2021-07-23
46.43272,-114.506813,2021-07-23
46.436562,-114.521233,2021-07-23
46.437008,-114.514008,2021-07-23
46.450481,-114.525726,2021-07-23
46.459206,-114.537582,2021-07-23
46.445827,-114.524536,2021-07-23
46.454781,-114.532669,2021-07-23
46.459526,-114.53244,2021-07-23
46.462509,-114.485016,2021-07-23
46.455166,-114.526527,2021-07-23
46.479633,-114.51416,2021-07-23
46.48843,-114.524834,2021-07-23
46.502441,-114.527878,2021-07-23
46.489265,-114.511833,2021-07-23
46.484451,-114.512947,2021-07-23
46.484928,-114.505447,2021-07-23
46.48542,-114.497818,2021-07-23
46.489719,-114.504723,2021-07-23
46.490986,-114.484894,2021-07-23
46.491425,-114.47805,2021-07-23
46.490566,-114.491516,2021-07-23
46.49015,-114.498001,2021-07-23
46.502998,-114.519333,2021-07-23
46.493168,-114.524788,2021-07-23
46.496914,-114.466377,2021-07-23
46.488018,-114.531204,2021-07-23
46.494812,-114.499229,2021-07-23
46.49604,-114.480003,2021-07-23
46.496475,-114.473251,2021-07-23
46.495182,-114.493439,2021-07-23
46.49559,-114.48703,2021-07-23
46.49881,-114.510872,2021-07-23
46.503506,-114.511574,2021-07-23
46.499199,-114.504799,2021-07-23
46.492664,-114.532608,2021-07-23
46.499561,-114.499161,2021-07-23
46.498367,-114.517746,2021-07-23
46.503952,-114.504707,2021-07-23
46.497261,-114.53466,2021-07-23
46.497845,-114.525749,2021-07-23
46.531281,-115.048973,2021-07-23
46.521885,-115.0513,2021-07-23
46.526752,-115.0476,2021-07-23
46.629574,-114.660477,2021-07-23
46.646397,-114.617538,2021-07-23
46.624897,-114.659943,2021-07-23
46.537193,-115.029854,2021-07-23
46.627487,-114.65979,2021-07-23
46.645992,-114.624069,2021-07-23
46.643177,-114.593307,2021-07-23
46.646847,-114.610329,2021-07-23
46.641285,-114.623856,2021-07-23
46.641697,-114.617142,2021-07-23
46.653221,-114.659195,2021-07-23
46.645607,-114.630272,2021-07-23
46.65366,-114.65229,2021-07-23
46.651085,-114.618057,2021-07-23
46.651543,-114.610779,2021-07-23
46.648193,-114.664215,2021-07-23
46.650688,-114.624443,2021-07-23
46.668941,-114.634384,2021-07-23
46.652836,-114.665314,2021-07-23
46.653339,-114.610519,2021-07-24
46.6563,-114.604004,2021-07-24
47.181263,-113.872093,2021-07-24
46.657642,-114.615753,2021-07-24
46.656952,-114.609703,2021-07-24
46.840836,-114.993164,2021-07-24
46.84383,-114.986252,2021-07-24
46.844536,-114.992561,2021-07-24
46.840122,-114.98674,2021-07-24
46.659878,-114.602882,2021-07-24
46.669266,-114.620247,2021-07-24
46.660545,-114.608688,2021-07-24
46.655346,-114.660965,2021-07-24
46.649067,-114.605545,2021-07-24
46.625183,-114.656853,2021-07-24
46.652695,-114.604889,2021-07-24
46.654022,-114.616501,2021-07-24
46.649727,-114.611336,2021-07-24
46.487694,-114.493591,2021-07-24
46.650414,-114.617363,2021-07-24
46.651134,-114.623726,2021-07-24
46.651749,-114.662003,2021-07-24
46.643917,-114.625465,2021-07-24
46.644653,-114.632019,2021-07-24
46.646114,-114.612129,2021-07-24
46.64817,-114.663239,2021-07-24
46.631641,-114.680473,2021-07-24
46.6432,-114.61911,2021-07-24
46.651035,-114.624123,2021-07-24
46.649574,-114.611694,2021-07-24
46.655411,-114.661293,2021-07-24
46.648247,-114.663551,2021-07-24
46.63583,-114.716591,2021-07-24
46.645962,-114.612511,2021-07-24
46.648891,-114.605904,2021-07-24
46.651817,-114.662331,2021-07-24
46.644592,-114.632401,2021-07-24
46.638817,-114.678261,2021-07-24
46.64307,-114.619484,2021-07-24
46.643818,-114.625862,2021-07-24
46.489101,-114.505569,2021-07-24
46.50272,-114.495926,2021-07-24
46.496147,-114.471542,2021-07-24
46.617245,-114.684494,2021-07-24
46.50351,-114.502594,2021-07-24
46.50425,-114.50885,2021-07-24
46.505592,-114.520241,2021-07-24
46.504936,-114.514664,2021-07-24
46.494747,-114.459755,2021-07-24
46.496861,-114.477592,2021-07-24
46.495438,-114.465576,2021-07-24
46.502045,-114.521431,2021-07-24
46.498318,-114.489906,2021-07-24
46.499088,-114.496407,2021-07-24
46.499905,-114.503281,2021-07-24
46.502697,-114.526962,2021-07-24
46.501377,-114.515762,2021-07-24
46.49192,-114.466957,2021-07-24
46.499138,-114.528114,2021-07-24
46.499779,-114.533531,2021-07-24
46.492619,-114.472893,2021-07-24
46.498489,-114.522598,2021-07-24
46.493324,-114.478836,2021-07-24
46.494026,-114.484764,2021-07-24
46.49474,-114.490822,2021-07-24
46.495575,-114.52919,2021-07-24
46.491997,-114.530182,2021-07-24
46.4884,-114.499565,2021-07-24
46.496212,-114.53466,2021-07-24
46.491219,-114.461037,2021-07-24
46.49271,-114.50486,2021-07-24
46.492664,-114.535866,2021-07-24
46.490509,-114.486191,2021-07-24
46.491219,-114.492226,2021-07-24
46.484047,-114.493935,2021-07-24
46.435284,-114.518402,2021-07-24
46.48547,-114.506042,2021-07-24
46.484764,-114.500038,2021-07-24
46.532555,-115.045998,2021-07-24
46.481815,-114.506302,2021-07-24
46.481953,-114.538994,2021-07-24
46.482521,-114.512344,2021-07-24
46.484806,-114.531853,2021-07-24
46.482635,-114.544868,2021-07-24
46.480385,-114.494141,2021-07-24
46.481102,-114.500244,2021-07-24
46.53775,-115.025345,2021-07-24
46.538448,-115.03157,2021-07-24
46.528893,-115.04686,2021-07-24
46.530575,-115.028336,2021-07-24
46.438843,-114.51725,2021-07-24
46.466812,-114.535789,2021-07-24
46.463135,-114.472679,2021-07-24
46.521748,-115.050209,2021-07-24
46.460266,-114.47963,2021-07-24
46.455982,-114.537865,2021-07-24
46.439522,-114.523117,2021-07-24
46.459602,-114.537247,2021-07-24
46.45517,-114.530815,2021-07-24
46.443062,-114.521835,2021-07-24
46.450878,-114.525566,2021-07-24
46.451603,-114.531845,2021-07-24
46.430309,-114.507256,2021-07-24
46.484367,-115.071724,2021-07-24
46.431046,-114.513634,2021-07-24
46.428867,-114.494728,2021-07-24
46.434601,-114.512497,2021-07-24
46.435982,-114.524437,2021-07-24
46.425304,-114.495789,2021-07-24
46.420998,-114.497604,2021-07-24
46.426029,-114.502068,2021-07-24
46.429585,-114.500938,2021-07-24
46.428135,-114.488373,2021-07-24
46.424576,-114.489479,2021-07-24
46.421024,-114.490608,2021-07-24
46.486431,-115.070686,2021-07-24
46.421738,-114.496803,2021-07-24
46.353214,-114.740372,2021-07-24
46.483723,-115.06604,2021-07-24
46.355457,-114.727509,2021-07-24
46.351181,-114.722549,2021-07-24
46.351837,-114.728287,2021-07-24
46.352516,-114.73423,2021-07-24
46.343914,-114.756607,2021-07-24
46.340759,-114.75737,2021-07-24
46.344376,-114.756508,2021-07-24
46.340298,-114.757439,2021-07-24
45.845245,-114.96241,2021-07-24
45.84095,-114.957413,2021-07-24
45.841587,-114.962944,2021-07-24
45.840294,-114.951645,2021-07-24
45.838558,-114.96891,2021-07-24
45.83918,-114.97438,2021-07-24
45.835533,-114.974968,2021-07-24
45.831306,-114.970581,2021-07-24
45.836155,-114.980431,2021-07-24
45.834919,-114.969627,2021-07-24
45.83152,-114.971031,2021-07-24
46.427574,-114.496132,2021-07-24
46.456951,-114.531662,2021-07-24
46.484753,-114.504036,2021-07-24
46.458622,-114.53614,2021-07-24
46.493,-114.50441,2021-07-24
46.495594,-114.468063,2021-07-24
46.491184,-114.477936,2021-07-24
46.49519,-114.488632,2021-07-24
46.460281,-114.540604,2021-07-24
46.493851,-114.456528,2021-07-24
46.482227,-114.497314,2021-07-24
46.497772,-114.467171,2021-07-24
46.466797,-114.542534,2021-07-24
46.459381,-114.479683,2021-07-24
46.464874,-114.537415,2021-07-24
46.488995,-114.509041,2021-07-24
46.466846,-114.536514,2021-07-24
46.493877,-114.478516,2021-07-24
46.48616,-114.501381,2021-07-24
46.468781,-114.541718,2021-07-24
46.461296,-114.477921,2021-07-24
46.483643,-114.49456,2021-07-24
46.436504,-114.520142,2021-07-24
46.424881,-114.488922,2021-07-24
46.430447,-114.503868,2021-07-24
46.420616,-114.499222,2021-07-24
46.417404,-114.490608,2021-07-24
46.422512,-114.496483,2021-07-24
46.482552,-114.510399,2021-07-24
45.837048,-114.977631,2021-07-24
46.428951,-114.494087,2021-07-24
45.837811,-114.978409,2021-07-24
46.422874,-114.489517,2021-07-24
46.484692,-114.504471,2021-07-24
46.494709,-114.466766,2021-07-24
46.426712,-114.484772,2021-07-24
46.444489,-114.542984,2021-07-24
46.354465,-114.728806,2021-07-24
46.428425,-114.501518,2021-07-24
46.438076,-114.539307,2021-07-24
46.437569,-114.519112,2021-07-24
46.482536,-114.501068,2021-07-24
46.486866,-114.498451,2021-07-24
46.495655,-114.529182,2021-07-24
46.490013,-114.501686,2021-07-24
46.480381,-114.507126,2021-07-24
46.493275,-114.535896,2021-07-24
46.49794,-114.467751,2021-07-24
46.500729,-114.536552,2021-07-24
46.505352,-114.523514,2021-07-24
46.649544,-114.61042,2021-07-24
46.651611,-114.60463,2021-07-24
46.498795,-114.529587,2021-07-24
46.496536,-114.535858,2021-07-24
46.501179,-114.522972,2021-07-24
46.483902,-115.069908,2021-07-24
