year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm,precip
2022,6,13,1,0.264759,0.249968,0.209197,0.069402,0
2022,6,13,2,0.569221,0.295866,0.212381,0.071149,0.254
2022,6,13,3,0.331697,0.293788,0.21107,0.069819,0
2022,6,13,4,0.258394,0.27975,0.210405,0.069414,0
2022,6,13,5,0.210423,0.26578,0.208612,0.069412,0
2022,6,13,6,0.188121,0.254762,0.20838,0.069561,0
2022,6,13,7,0.177774,0.24427,0.205899,0.069544,0
2022,6,13,8,0.16831,0.232748,0.203158,0.068665,0
2022,6,13,9,0.156808,0.219,0.198737,0.065799,0
2022,6,13,10,0.142073,0.203011,0.19299,0.062114,0
2022,6,13,11,0.127018,0.184897,0.185416,0.057689,0
2022,6,13,12,0.11897,0.172358,0.187576,0.061198,0
2022,6,13,13,0.111613,0.15876,0.181026,0.057789,0
2022,6,13,14,0.109753,0.148616,0.181297,0.059632,0
2022,6,13,15,0.10931,0.139444,0.178149,0.058534,0
2022,6,13,16,0.106671,0.132379,0.178105,0.059807,0
2022,6,13,17,0.114047,0.129571,0.180421,0.063936,0
2022,6,13,18,0.12291,0.126827,0.178764,0.06391,0
2022,6,13,19,0.558068,0.169243,0.180177,0.065628,0.254
2022,6,13,20,0.595107,0.199946,0.179774,0.066158,0.254
2022,6,13,21,0.34952,0.191025,0.182585,0.070201,0
2022,6,13,22,0.271107,0.189357,0.182741,0.070346,0
2022,6,13,23,0.551725,0.228882,0.185769,0.072014,0.254
2022,6,14,0,0.592123,0.256856,0.186833,0.072528,0.254
2022,6,14,1,0.353964,0.241113,0.184723,0.070926,0
2022,6,14,2,0.267407,0.23304,0.184568,0.07079,0
2022,6,14,3,0.216543,0.225549,0.184487,0.07083,0
2022,6,14,4,0.188686,0.219228,0.184429,0.070909,0
2022,6,14,5,0.174976,0.214443,0.184415,0.071043,0
2022,6,14,6,0.176146,0.210843,0.184314,0.071121,0
2022,6,14,7,0.174397,0.205958,0.183159,0.071039,0
2022,6,14,8,0.168829,0.200103,0.181477,0.070988,0
2022,6,14,9,0.16111,0.192639,0.178689,0.069461,0
2022,6,14,10,0.151306,0.184027,0.175602,0.067402,0
2022,6,14,11,0.141185,0.174641,0.172125,0.065122,0
2022,6,14,12,0.1323,0.165592,0.169257,0.063923,0
2022,6,14,13,0.126759,0.158907,0.169038,0.06483,0
2022,6,14,14,0.124404,0.15235,0.167113,0.06421,0
2022,6,14,15,0.122939,0.147594,0.167454,0.065836,0
2022,6,14,16,0.121164,0.141874,0.164666,0.064422,0
2022,6,14,17,0.121499,0.137755,0.164514,0.065623,0
2022,6,14,18,0.125287,0.133689,0.162588,0.064931,0
2022,6,14,19,0.13577,0.133446,0.165223,0.068686,0
2022,6,14,20,0.139432,0.133397,0.165272,0.069864,0
2022,6,14,21,0.143479,0.134292,0.166762,0.071,0
2022,6,14,22,0.152832,0.13611,0.167012,0.071225,0
2022,6,14,23,0.153026,0.137313,0.167116,0.071325,0
2022,6,15,0,0.152105,0.139036,0.167253,0.071457,0
